K_p,K_i,K_d,total,tracking,overshoot_cost,control,omega_final,omega_max,omega_min,omega_abs_max,overshoot,overshoot_percent,settling_time,steady_state_error,steady_state_error_percent,voltage_max_abs,saturation_fraction,saturation_percent,valid,constraint_stable,constraint_overshoot,constraint_steady_state_error,constraint_settling_time,constraint_saturation,feasible,objective,penalized,trial,feasible_best_so_far
0.42980461782100127,3.498149994323314,0.007585195298352101,0.04304775197962623,0.0001401354778213812,0.016135420899084228,0.25953210312108227,12.600000000000058,14.200518485347361,0.000634236610431724,14.200518485347361,0.12702527661486995,12.702527661486995,1.0070000000000001,1.1701398227795302e-14,1.1701398227795302e-12,8.608702713630617,0.0,0.0,True,True,False,True,True,True,False,1000000.0,True,39,0.036767546958508694
1.1353018427362178,2.012325639212863,0.006273088407024432,0.03804667007285431,0.00014542590628720752,0.0,0.25306276352721324,12.599997677566014,12.599997677566014,0.0013940249450132166,12.599997677566014,0.0,0.0,1.875,4.09007728003579e-07,4.09007728003579e-05,12.0,0.0045995400459954,0.45995400459954,True,True,True,True,True,True,True,0.03804667007285431,False,40,0.036767546958508694
0.9593273595865562,2.77446310544187,0.0008444432113988909,0.038725251823158224,6.94237076246841e-05,0.0,0.2578906506572228,12.59999999996397,12.59999999996397,0.0013940249450132166,12.59999999996397,0.0,0.0,0.9560000000000001,1.285335154007621e-11,1.285335154007621e-09,12.0,0.0026997300269973002,0.26997300269973,True,True,True,True,True,True,True,0.038725251823158224,False,41,0.036767546958508694
0.7405496228217926,0.6456496085166237,0.00493990819244519,0.0351936930062676,0.001147450542489848,0.0,0.23003481787182464,12.584063682189383,12.584063682189383,0.0010849069338384038,12.584063682189383,0.0,0.0,5.147,0.0017036593645566294,0.17036593645566295,9.341032149148306,0.0,0.0,True,True,True,True,False,True,False,1000000.0,True,42,0.036767546958508694
0.628819576032621,1.0058346610311641,0.0010340296772255164,0.03655279967765045,0.00045566360539791775,0.0,0.24186267676274467,12.599855442351258,12.599855442351258,0.000921891950185652,12.599855442351258,0.0,0.0,2.87,2.026058337228116e-05,0.002026058337228116,7.994478884368946,0.0,0.0,True,True,True,True,False,True,False,1000000.0,True,43,0.036767546958508694
0.9639379438310257,1.0970753898791012,0.009251201183767972,0.03693145057767447,0.0003765810639355565,0.0,0.24470334626208756,12.599081708327994,12.599081708327994,0.0013940249450132166,12.599081708327994,0.0,0.0,3.255,0.0001137193941532407,0.01137193941532407,12.0,0.0010998900109989002,0.10998900109989002,True,True,True,True,False,True,False,1000000.0,True,44,0.036767546958508694
0.9553794816105134,1.7140443158719298,0.005909154914814168,0.03796275121989853,0.00014826646252207918,0.0,0.25249194228256855,12.599996728018972,12.599996728018972,0.0013940249450132166,12.599996728018972,0.0,0.0,1.8860000000000001,5.621416593590939e-07,5.621416593590939e-05,12.0,0.0013998600139986002,0.13998600139986,True,True,True,True,True,True,True,0.03796275121989853,False,45,0.036767546958508694
0.22964503233860675,3.8549572463450588,0.0048230343694290025,0.055343824557998245,0.000265495643330445,0.06356717760254837,0.2619515518090859,12.59999999828939,15.776779047428477,0.0003417800506488365,15.776779047428477,0.2521253212244823,25.212532122448227,1.497,1.4586399107963463e-10,1.4586399107963462e-08,9.792344018303256,0.0,0.0,True,True,False,True,True,True,False,1000000.0,True,46,0.036767546958508694
1.2175557954253722,0.7895549997285349,0.004866583308381604,0.0358800600067398,0.000894258365389191,0.0,0.2356233665833753,12.57224319724688,12.57224319724688,0.0013940249450132166,12.57224319724688,0.0,0.0,5.463,0.002836958681752002,0.2836958681752002,12.0,0.005699430056994301,0.5699430056994301,True,True,True,True,False,True,False,1000000.0,True,47,0.036767546958508694
0.8379190926608773,3.7823925924124397,0.005717280523760754,0.03939336494515552,5.763039935801501e-05,0.0008663316085295976,0.26094802535605544,12.599999999999973,12.970862246892507,0.001232020510032648,12.970862246892507,0.029433511658135486,2.9433511658135485,0.716,2.3966719261749413e-15,2.3966719261749414e-13,11.026763984668595,0.0,0.0,True,True,True,True,True,True,True,0.03939336494515552,False,48,0.036767546958508694
